OrderDate,DishName,Quantity,DayOfWeek,IsWeekend,Month,IsHoliday,TrendIndex,SmoothedQuantity
2025-09-07,Chicken Lollipop,0.0,6,1,9,0,87,0.0
2025-09-08,Chicken Lollipop,0.0,0,0,9,0,88,0.0
2025-09-09,Chicken Lollipop,0.0,1,0,9,0,89,0.0
2025-09-10,Chicken Lollipop,0.0,2,0,9,0,90,0.0
2025-09-12,Chicken Lollipop,0.0,4,0,9,0,91,0.0
2025-09-13,Chicken Lollipop,0.0,5,1,9,0,92,0.0
2025-09-14,Chicken Lollipop,0.0,6,1,9,0,93,0.0
2025-09-15,Chicken Lollipop,0.0,0,0,9,0,94,0.0
2025-09-16,Chicken Lollipop,0.0,1,0,9,0,95,0.0
2025-09-17,Chicken Lollipop,0.0,2,0,9,0,96,0.0
2025-09-19,Chicken Lollipop,0.0,4,0,9,0,97,0.0
2025-09-20,Chicken Lollipop,3.0,5,1,9,0,98,1.0
2025-09-21,Chicken Lollipop,0.0,6,1,9,0,99,1.0
2025-09-22,Chicken Lollipop,0.0,0,0,9,0,100,1.0
2025-09-23,Chicken Lollipop,0.0,1,0,9,0,101,0.0
2025-09-24,Chicken Lollipop,0.0,2,0,9,0,102,0.0
2025-09-26,Chicken Lollipop,4.0,4,0,9,0,103,1.0
2025-09-27,Chicken Lollipop,0.0,5,1,9,0,104,1.0
2025-09-28,Chicken Lollipop,0.0,6,1,9,0,105,1.0
2025-09-29,Chicken Lollipop,0.0,0,0,9,0,106,0.0
2025-09-30,Chicken Lollipop,4.0,1,0,9,0,107,1.0
2025-10-01,Chicken Lollipop,0.0,2,0,10,0,108,1.0
2025-10-03,Chicken Lollipop,0.0,4,0,10,0,109,1.0
2025-10-04,Chicken Lollipop,0.0,5,1,10,0,110,0.0
2025-10-05,Chicken Lollipop,1.0,6,1,10,0,111,0.0
2025-10-06,Chicken Lollipop,0.0,0,0,10,0,112,0.0
2025-10-07,Chicken Lollipop,0.0,1,0,10,0,113,0.0
2025-10-08,Chicken Lollipop,0.0,2,0,10,0,114,0.0
2025-10-10,Chicken Lollipop,0.0,4,0,10,0,115,0.0
2025-10-11,Chicken Lollipop,0.0,5,1,10,0,116,0.0
2025-10-12,Chicken Lollipop,0.0,6,1,10,0,117,0.0
2025-10-13,Chicken Lollipop,0.0,0,0,10,0,118,0.0
2025-10-14,Chicken Lollipop,5.0,1,0,10,0,119,2.0
2025-10-15,Chicken Lollipop,0.0,2,0,10,0,120,2.0
2025-10-17,Chicken Lollipop,0.0,4,0,10,0,121,2.0
2025-10-18,Chicken Lollipop,0.0,5,1,10,0,122,0.0
2025-10-19,Chicken Lollipop,5.0,6,1,10,0,123,2.0
2025-10-20,Chicken Lollipop,0.0,0,0,10,0,124,2.0
2025-10-21,Chicken Lollipop,0.0,1,0,10,0,125,2.0
2025-10-22,Chicken Lollipop,0.0,2,0,10,0,126,0.0
2025-10-24,Chicken Lollipop,3.0,4,0,10,0,127,1.0
2025-10-25,Chicken Lollipop,0.0,5,1,10,0,128,1.0
2025-10-26,Chicken Lollipop,0.0,6,1,10,0,129,1.0
2025-10-27,Chicken Lollipop,0.0,0,0,10,0,130,0.0
2025-10-28,Chicken Lollipop,0.0,1,0,10,0,131,0.0
2025-10-29,Chicken Lollipop,0.0,2,0,10,0,132,0.0
2025-10-31,Chicken Lollipop,0.0,4,0,10,1,133,0.0
2025-06-01,Chicken Sisig,0.0,6,1,6,0,1,0.0
2025-06-02,Chicken Sisig,2.0,0,0,6,0,2,1.0
2025-06-02,Chicken Sisig,3.0,0,0,6,0,3,2.0
2025-06-03,Chicken Sisig,0.0,1,0,6,0,4,2.0
2025-06-04,Chicken Sisig,0.0,2,0,6,0,5,1.0
2025-06-06,Chicken Sisig,0.0,4,0,6,0,6,0.0
2025-06-07,Chicken Sisig,0.0,5,1,6,0,7,0.0
2025-06-08,Chicken Sisig,0.0,6,1,6,0,8,0.0
2025-06-09,Chicken Sisig,0.0,0,0,6,0,9,0.0
2025-06-10,Chicken Sisig,0.0,1,0,6,0,10,0.0
2025-06-11,Chicken Sisig,0.0,2,0,6,0,11,0.0
2025-06-13,Chicken Sisig,0.0,4,0,6,0,12,0.0
2025-06-14,Chicken Sisig,0.0,5,1,6,0,13,0.0
2025-06-15,Chicken Sisig,3.0,6,1,6,0,14,1.0
2025-06-16,Chicken Sisig,3.0,0,0,6,0,15,2.0
2025-06-17,Chicken Sisig,3.0,1,0,6,0,16,3.0
2025-06-18,Chicken Sisig,0.0,2,0,6,0,17,2.0
2025-06-20,Chicken Sisig,3.0,4,0,6,0,18,2.0
2025-06-20,Chicken Sisig,5.0,4,0,6,0,19,3.0
2025-06-21,Chicken Sisig,0.0,5,1,6,0,20,3.0
2025-06-22,Chicken Sisig,5.0,6,1,6,0,21,3.0
2025-06-23,Chicken Sisig,0.0,0,0,6,0,22,2.0
2025-06-24,Chicken Sisig,0.0,1,0,6,0,23,2.0
2025-06-25,Chicken Sisig,0.0,2,0,6,0,24,0.0
2025-06-27,Chicken Sisig,0.0,4,0,6,0,25,0.0
2025-06-28,Chicken Sisig,0.0,5,1,6,0,26,0.0
2025-06-29,Chicken Sisig,0.0,6,1,6,0,27,0.0
2025-06-30,Chicken Sisig,0.0,0,0,6,0,28,0.0
2025-07-01,Chicken Sisig,0.0,1,0,7,0,29,0.0
2025-07-02,Chicken Sisig,0.0,2,0,7,0,30,0.0
2025-07-04,Chicken Sisig,0.0,4,0,7,0,31,0.0
2025-07-05,Chicken Sisig,0.0,5,1,7,0,32,0.0
2025-07-06,Chicken Sisig,0.0,6,1,7,0,33,0.0
2025-07-07,Chicken Sisig,0.0,0,0,7,0,34,0.0
2025-07-08,Chicken Sisig,0.0,1,0,7,0,35,0.0
2025-07-09,Chicken Sisig,0.0,2,0,7,0,36,0.0
2025-07-11,Chicken Sisig,0.0,4,0,7,0,37,0.0
2025-07-12,Chicken Sisig,6.0,5,1,7,0,38,2.0
2025-07-13,Chicken Sisig,0.0,6,1,7,0,39,2.0
2025-07-14,Chicken Sisig,0.0,0,0,7,0,40,2.0
2025-07-15,Chicken Sisig,0.0,1,0,7,0,41,0.0
2025-07-16,Chicken Sisig,0.0,2,0,7,0,42,0.0
2025-07-18,Chicken Sisig,0.0,4,0,7,0,43,0.0
2025-07-19,Chicken Sisig,0.0,5,1,7,0,44,0.0
2025-07-20,Chicken Sisig,0.0,6,1,7,0,45,0.0
2025-07-21,Chicken Sisig,0.0,0,0,7,0,46,0.0
2025-07-22,Chicken Sisig,3.0,1,0,7,0,47,1.0
2025-07-23,Chicken Sisig,0.0,2,0,7,0,48,1.0
2025-07-25,Chicken Sisig,0.0,4,0,7,0,49,1.0
2025-07-26,Chicken Sisig,0.0,5,1,7,0,50,0.0
2025-07-27,Chicken Sisig,0.0,6,1,7,0,51,0.0
2025-07-28,Chicken Sisig,0.0,0,0,7,0,52,0.0
2025-07-29,Chicken Sisig,0.0,1,0,7,0,53,0.0
2025-07-30,Chicken Sisig,0.0,2,0,7,0,54,0.0
2025-08-01,Chicken Sisig,0.0,4,0,8,0,55,0.0
2025-08-02,Chicken Sisig,3.0,5,1,8,0,56,1.0
2025-08-02,Chicken Sisig,1.0,5,1,8,0,57,1.0
2025-08-03,Chicken Sisig,0.0,6,1,8,0,58,1.0
2025-08-04,Chicken Sisig,0.0,0,0,8,0,59,0.0
2025-08-05,Chicken Sisig,3.0,1,0,8,0,60,1.0
2025-08-06,Chicken Sisig,3.0,2,0,8,0,61,2.0
2025-08-08,Chicken Sisig,0.0,4,0,8,0,62,2.0
2025-08-09,Chicken Sisig,0.0,5,1,8,0,63,1.0
2025-08-10,Chicken Sisig,0.0,6,1,8,0,64,0.0
2025-08-11,Chicken Sisig,0.0,0,0,8,0,65,0.0
2025-08-12,Chicken Sisig,0.0,1,0,8,0,66,0.0
2025-08-13,Chicken Sisig,0.0,2,0,8,0,67,0.0
2025-08-15,Chicken Sisig,0.0,4,0,8,0,68,0.0
2025-08-16,Chicken Sisig,5.0,5,1,8,0,69,2.0
2025-08-17,Chicken Sisig,0.0,6,1,8,0,70,2.0
2025-08-18,Chicken Sisig,0.0,0,0,8,0,71,2.0
2025-08-19,Chicken Sisig,0.0,1,0,8,0,72,0.0
2025-08-20,Chicken Sisig,0.0,2,0,8,0,73,0.0
2025-08-22,Chicken Sisig,0.0,4,0,8,0,74,0.0
2025-08-23,Chicken Sisig,0.0,5,1,8,0,75,0.0
2025-08-24,Chicken Sisig,0.0,6,1,8,0,76,0.0
2025-08-25,Chicken Sisig,4.0,0,0,8,1,77,1.0
2025-08-26,Chicken Sisig,0.0,1,0,8,0,78,1.0
2025-08-27,Chicken Sisig,1.0,2,0,8,0,79,2.0
2025-08-29,Chicken Sisig,0.0,4,0,8,0,80,0.0
2025-08-30,Chicken Sisig,0.0,5,1,8,0,81,0.0
2025-08-31,Chicken Sisig,0.0,6,1,8,0,82,0.0
2025-09-01,Chicken Sisig,0.0,0,0,9,0,83,0.0
2025-09-02,Chicken Sisig,0.0,1,0,9,0,84,0.0
2025-09-03,Chicken Sisig,0.0,2,0,9,0,85,0.0
2025-09-05,Chicken Sisig,0.0,4,0,9,0,86,0.0
2025-09-06,Chicken Sisig,0.0,5,1,9,0,87,0.0
2025-09-07,Chicken Sisig,0.0,6,1,9,0,88,0.0
2025-09-08,Chicken Sisig,0.0,0,0,9,0,89,0.0
2025-09-09,Chicken Sisig,1.0,1,0,9,0,90,0.0
2025-09-09,Chicken Sisig,2.0,1,0,9,0,91,1.0
2025-09-10,Chicken Sisig,0.0,2,0,9,0,92,1.0
2025-09-12,Chicken Sisig,0.0,4,0,9,0,93,1.0
2025-09-13,Chicken Sisig,0.0,5,1,9,0,94,0.0
2025-09-14,Chicken Sisig,0.0,6,1,9,0,95,0.0
2025-09-15,Chicken Sisig,0.0,0,0,9,0,96,0.0
2025-09-16,Chicken Sisig,0.0,1,0,9,0,97,0.0
2025-09-17,Chicken Sisig,0.0,2,0,9,0,98,0.0
2025-09-19,Chicken Sisig,0.0,4,0,9,0,99,0.0
2025-09-20,Chicken Sisig,0.0,5,1,9,0,100,0.0
2025-09-21,Chicken Sisig,4.0,6,1,9,0,101,1.0
2025-09-22,Chicken Sisig,0.0,0,0,9,0,102,1.0
2025-09-23,Chicken Sisig,0.0,1,0,9,0,103,1.0
2025-09-24,Chicken Sisig,0.0,2,0,9,0,104,0.0
2025-09-26,Chicken Sisig,4.0,4,0,9,0,105,1.0
2025-09-27,Chicken Sisig,0.0,5,1,9,0,106,1.0
2025-09-28,Chicken Sisig,0.0,6,1,9,0,107,1.0
2025-09-29,Chicken Sisig,0.0,0,0,9,0,108,0.0
2025-09-30,Chicken Sisig,0.0,1,0,9,0,109,0.0
2025-10-01,Chicken Sisig,0.0,2,0,10,0,110,0.0
2025-10-03,Chicken Sisig,3.0,4,0,10,0,111,1.0
2025-10-04,Chicken Sisig,5.0,5,1,10,0,112,3.0
2025-10-05,Chicken Sisig,0.0,6,1,10,0,113,3.0
2025-10-06,Chicken Sisig,0.0,0,0,10,0,114,2.0
2025-10-07,Chicken Sisig,1.0,1,0,10,0,115,0.0
2025-10-08,Chicken Sisig,0.0,2,0,10,0,116,0.0
2025-10-10,Chicken Sisig,3.0,4,0,10,0,117,1.0
2025-10-11,Chicken Sisig,0.0,5,1,10,0,118,1.0
2025-10-12,Chicken Sisig,1.0,6,1,10,0,119,1.0
2025-10-12,Chicken Sisig,1.0,6,1,10,0,120,1.0
2025-10-13,Chicken Sisig,0.0,0,0,10,0,121,1.0
2025-10-14,Chicken Sisig,0.0,1,0,10,0,122,0.0
2025-10-15,Chicken Sisig,0.0,2,0,10,0,123,0.0
2025-10-17,Chicken Sisig,4.0,4,0,10,0,124,1.0
2025-10-18,Chicken Sisig,4.0,5,1,10,0,125,3.0
2025-10-19,Chicken Sisig,5.0,6,1,10,0,126,4.0
2025-10-20,Chicken Sisig,4.0,0,0,10,0,127,4.0
2025-10-21,Chicken Sisig,0.0,1,0,10,0,128,3.0
2025-10-22,Chicken Sisig,3.0,2,0,10,0,129,2.0
2025-10-24,Chicken Sisig,4.0,4,0,10,0,130,2.0
2025-10-25,Chicken Sisig,0.0,5,1,10,0,131,2.0
2025-10-26,Chicken Sisig,3.0,6,1,10,0,132,2.0
2025-10-27,Chicken Sisig,0.0,0,0,10,0,133,1.0
2025-10-28,Chicken Sisig,2.0,1,0,10,0,134,2.0
2025-10-29,Chicken Sisig,0.0,2,0,10,0,135,1.0
2025-10-31,Chicken Sisig,0.0,4,0,10,1,136,1.0
2025-06-01,Cordon Bleu,0.0,6,1,6,0,1,0.0
2025-06-02,Cordon Bleu,0.0,0,0,6,0,2,0.0
2025-06-03,Cordon Bleu,0.0,1,0,6,0,3,0.0
2025-06-04,Cordon Bleu,0.0,2,0,6,0,4,0.0
2025-06-06,Cordon Bleu,1.0,4,0,6,0,5,0.0
2025-06-07,Cordon Bleu,0.0,5,1,6,0,6,0.0
2025-06-08,Cordon Bleu,0.0,6,1,6,0,7,0.0
2025-06-09,Cordon Bleu,2.0,0,0,6,0,8,1.0
2025-06-10,Cordon Bleu,0.0,1,0,6,0,9,1.0
2025-06-11,Cordon Bleu,0.0,2,0,6,0,10,1.0
2025-06-13,Cordon Bleu,1.0,4,0,6,0,11,0.0
2025-06-14,Cordon Bleu,0.0,5,1,6,0,12,0.0
2025-06-15,Cordon Bleu,0.0,6,1,6,0,13,0.0
2025-06-16,Cordon Bleu,0.0,0,0,6,0,14,0.0
2025-06-17,Cordon Bleu,0.0,1,0,6,0,15,0.0
2025-06-18,Cordon Bleu,0.0,2,0,6,0,16,0.0
2025-06-20,Cordon Bleu,0.0,4,0,6,0,17,0.0
2025-06-21,Cordon Bleu,0.0,5,1,6,0,18,0.0
2025-06-22,Cordon Bleu,0.0,6,1,6,0,19,0.0
2025-06-23,Cordon Bleu,4.0,0,0,6,0,20,1.0
2025-06-24,Cordon Bleu,0.0,1,0,6,0,21,1.0
2025-06-25,Cordon Bleu,0.0,2,0,6,0,22,1.0
2025-06-27,Cordon Bleu,0.0,4,0,6,0,23,0.0
2025-06-28,Cordon Bleu,0.0,5,1,6,0,24,0.0
2025-06-29,Cordon Bleu,0.0,6,1,6,0,25,0.0
2025-06-30,Cordon Bleu,0.0,0,0,6,0,26,0.0
2025-07-01,Cordon Bleu,0.0,1,0,7,0,27,0.0
2025-07-02,Cordon Bleu,0.0,2,0,7,0,28,0.0
2025-07-04,Cordon Bleu,0.0,4,0,7,0,29,0.0
2025-07-05,Cordon Bleu,0.0,5,1,7,0,30,0.0
2025-07-06,Cordon Bleu,0.0,6,1,7,0,31,0.0
2025-07-07,Cordon Bleu,0.0,0,0,7,0,32,0.0
2025-07-08,Cordon Bleu,0.0,1,0,7,0,33,0.0
2025-07-09,Cordon Bleu,0.0,2,0,7,0,34,0.0
2025-07-11,Cordon Bleu,0.0,4,0,7,0,35,0.0
2025-07-12,Cordon Bleu,0.0,5,1,7,0,36,0.0
2025-07-13,Cordon Bleu,0.0,6,1,7,0,37,0.0
2025-07-14,Cordon Bleu,0.0,0,0,7,0,38,0.0
2025-07-15,Cordon Bleu,0.0,1,0,7,0,39,0.0
2025-07-16,Cordon Bleu,0.0,2,0,7,0,40,0.0
2025-07-18,Cordon Bleu,0.0,4,0,7,0,41,0.0
2025-07-19,Cordon Bleu,0.0,5,1,7,0,42,0.0
2025-07-20,Cordon Bleu,0.0,6,1,7,0,43,0.0
2025-07-21,Cordon Bleu,2.0,0,0,7,0,44,1.0
2025-07-21,Cordon Bleu,5.0,0,0,7,0,45,2.0
2025-07-22,Cordon Bleu,2.0,1,0,7,0,46,3.0
2025-07-23,Cordon Bleu,0.0,2,0,7,0,47,2.0
2025-07-25,Cordon Bleu,3.0,4,0,7,0,48,2.0
2025-07-26,Cordon Bleu,0.0,5,1,7,0,49,1.0
2025-07-27,Cordon Bleu,0.0,6,1,7,0,50,1.0
2025-07-28,Cordon Bleu,3.0,0,0,7,0,51,1.0
2025-07-29,Cordon Bleu,0.0,1,0,7,0,52,1.0
2025-07-30,Cordon Bleu,0.0,2,0,7,0,53,1.0
2025-08-01,Cordon Bleu,3.0,4,0,8,0,54,1.0
2025-08-02,Cordon Bleu,0.0,5,1,8,0,55,1.0
2025-08-03,Cordon Bleu,6.0,6,1,8,0,56,3.0
2025-08-04,Cordon Bleu,0.0,0,0,8,0,57,2.0
2025-08-05,Cordon Bleu,0.0,1,0,8,0,58,2.0
2025-08-06,Cordon Bleu,2.0,2,0,8,0,59,1.0
2025-08-08,Cordon Bleu,0.0,4,0,8,0,60,1.0
2025-08-09,Cordon Bleu,0.0,5,1,8,0,61,1.0
2025-08-10,Cordon Bleu,0.0,6,1,8,0,62,0.0
2025-08-11,Cordon Bleu,4.0,0,0,8,0,63,1.0
2025-08-12,Cordon Bleu,0.0,1,0,8,0,64,1.0
2025-08-13,Cordon Bleu,0.0,2,0,8,0,65,1.0
2025-08-15,Cordon Bleu,1.0,4,0,8,0,66,0.0
2025-08-16,Cordon Bleu,0.0,5,1,8,0,67,0.0
2025-08-17,Cordon Bleu,0.0,6,1,8,0,68,0.0
2025-08-18,Cordon Bleu,2.0,0,0,8,0,69,1.0
2025-08-19,Cordon Bleu,0.0,1,0,8,0,70,1.0
2025-08-20,Cordon Bleu,0.0,2,0,8,0,71,1.0
2025-08-22,Cordon Bleu,0.0,4,0,8,0,72,0.0
2025-08-23,Cordon Bleu,0.0,5,1,8,0,73,0.0
2025-08-24,Cordon Bleu,0.0,6,1,8,0,74,0.0
2025-08-25,Cordon Bleu,0.0,0,0,8,1,75,0.0
2025-08-26,Cordon Bleu,0.0,1,0,8,0,76,0.0
2025-08-27,Cordon Bleu,0.0,2,0,8,0,77,0.0
2025-08-29,Cordon Bleu,0.0,4,0,8,0,78,0.0
2025-08-30,Cordon Bleu,0.0,5,1,8,0,79,0.0
2025-08-31,Cordon Bleu,0.0,6,1,8,0,80,0.0
2025-09-01,Cordon Bleu,0.0,0,0,9,0,81,0.0
2025-09-02,Cordon Bleu,0.0,1,0,9,0,82,0.0
2025-09-03,Cordon Bleu,0.0,2,0,9,0,83,0.0
2025-09-05,Cordon Bleu,0.0,4,0,9,0,84,0.0
2025-09-06,Cordon Bleu,0.0,5,1,9,0,85,0.0
2025-09-07,Cordon Bleu,0.0,6,1,9,0,86,0.0
2025-09-08,Cordon Bleu,0.0,0,0,9,0,87,0.0
2025-09-09,Cordon Bleu,0.0,1,0,9,0,88,0.0
2025-09-10,Cordon Bleu,0.0,2,0,9,0,89,0.0
2025-09-12,Cordon Bleu,0.0,4,0,9,0,90,0.0
2025-09-13,Cordon Bleu,0.0,5,1,9,0,91,0.0
2025-09-14,Cordon Bleu,0.0,6,1,9,0,92,0.0
2025-09-15,Cordon Bleu,4.0,0,0,9,0,93,1.0
2025-09-16,Cordon Bleu,0.0,1,0,9,0,94,1.0
2025-09-17,Cordon Bleu,5.0,2,0,9,0,95,3.0
2025-09-19,Cordon Bleu,0.0,4,0,9,0,96,2.0
2025-09-20,Cordon Bleu,0.0,5,1,9,0,97,2.0
2025-09-21,Cordon Bleu,6.0,6,1,9,0,98,2.0
2025-09-22,Cordon Bleu,0.0,0,0,9,0,99,2.0
2025-09-23,Cordon Bleu,0.0,1,0,9,0,100,2.0
2025-09-24,Cordon Bleu,4.0,2,0,9,0,101,1.0
2025-09-24,Cordon Bleu,4.0,2,0,9,0,102,3.0
2025-09-26,Cordon Bleu,0.0,4,0,9,0,103,3.0
2025-09-27,Cordon Bleu,4.0,5,1,9,0,104,3.0
2025-09-28,Cordon Bleu,5.0,6,1,9,0,105,3.0
2025-09-29,Cordon Bleu,0.0,0,0,9,0,106,3.0
2025-09-30,Cordon Bleu,0.0,1,0,9,0,107,2.0
2025-10-01,Cordon Bleu,0.0,2,0,10,0,108,0.0
2025-10-03,Cordon Bleu,0.0,4,0,10,0,109,0.0
2025-10-04,Cordon Bleu,6.0,5,1,10,0,110,2.0
2025-10-04,Cordon Bleu,6.0,5,1,10,0,111,4.0
2025-10-05,Cordon Bleu,0.0,6,1,10,0,112,4.0
2025-10-06,Cordon Bleu,0.0,0,0,10,0,113,2.0
2025-10-07,Cordon Bleu,0.0,1,0,10,0,114,0.0
2025-10-08,Cordon Bleu,0.0,2,0,10,0,115,0.0
2025-10-10,Cordon Bleu,0.0,4,0,10,0,116,0.0
2025-10-11,Cordon Bleu,0.0,5,1,10,0,117,0.0
2025-10-12,Cordon Bleu,0.0,6,1,10,0,118,0.0
2025-10-13,Cordon Bleu,3.0,0,0,10,0,119,1.0
2025-10-14,Cordon Bleu,3.0,1,0,10,0,120,2.0
2025-10-15,Cordon Bleu,0.0,2,0,10,0,121,2.0
2025-10-17,Cordon Bleu,0.0,4,0,10,0,122,1.0
2025-10-18,Cordon Bleu,0.0,5,1,10,0,123,0.0
2025-10-19,Cordon Bleu,0.0,6,1,10,0,124,0.0
2025-10-20,Cordon Bleu,0.0,0,0,10,0,125,0.0
2025-10-21,Cordon Bleu,0.0,1,0,10,0,126,0.0
2025-10-22,Cordon Bleu,0.0,2,0,10,0,127,0.0
2025-10-24,Cordon Bleu,0.0,4,0,10,0,128,0.0
2025-10-25,Cordon Bleu,4.0,5,1,10,0,129,1.0
2025-10-26,Cordon Bleu,0.0,6,1,10,0,130,1.0
2025-10-27,Cordon Bleu,1.0,0,0,10,0,131,2.0
2025-10-28,Cordon Bleu,0.0,1,0,10,0,132,0.0
2025-10-29,Cordon Bleu,0.0,2,0,10,0,133,0.0
2025-10-31,Cordon Bleu,0.0,4,0,10,1,134,0.0
2025-06-01,Fried Chicken,0.0,6,1,6,0,1,0.0
2025-06-02,Fried Chicken,0.0,0,0,6,0,2,0.0
2025-06-03,Fried Chicken,0.0,1,0,6,0,3,0.0
2025-06-04,Fried Chicken,0.0,2,0,6,0,4,0.0
2025-06-06,Fried Chicken,0.0,4,0,6,0,5,0.0
2025-06-07,Fried Chicken,0.0,5,1,6,0,6,0.0
2025-06-08,Fried Chicken,0.0,6,1,6,0,7,0.0
2025-06-09,Fried Chicken,0.0,0,0,6,0,8,0.0
2025-06-10,Fried Chicken,0.0,1,0,6,0,9,0.0
2025-06-11,Fried Chicken,0.0,2,0,6,0,10,0.0
2025-06-13,Fried Chicken,0.0,4,0,6,0,11,0.0
2025-06-14,Fried Chicken,0.0,5,1,6,0,12,0.0
2025-06-15,Fried Chicken,5.0,6,1,6,0,13,2.0
2025-06-16,Fried Chicken,0.0,0,0,6,0,14,2.0
2025-06-17,Fried Chicken,4.0,1,0,6,0,15,3.0
2025-06-17,Fried Chicken,2.0,1,0,6,0,16,2.0
2025-06-18,Fried Chicken,0.0,2,0,6,0,17,2.0
2025-06-20,Fried Chicken,0.0,4,0,6,0,18,1.0
2025-06-21,Fried Chicken,0.0,5,1,6,0,19,0.0
2025-06-22,Fried Chicken,0.0,6,1,6,0,20,0.0
2025-06-23,Fried Chicken,2.0,0,0,6,0,21,1.0
2025-06-23,Fried Chicken,2.0,0,0,6,0,22,1.0
2025-06-24,Fried Chicken,2.0,1,0,6,0,23,2.0
2025-06-25,Fried Chicken,0.0,2,0,6,0,24,1.0
2025-06-27,Fried Chicken,0.0,4,0,6,0,25,1.0
2025-06-28,Fried Chicken,0.0,5,1,6,0,26,0.0
2025-06-29,Fried Chicken,0.0,6,1,6,0,27,0.0
2025-06-30,Fried Chicken,4.0,0,0,6,0,28,1.0
2025-07-01,Fried Chicken,0.0,1,0,7,0,29,1.0
2025-07-02,Fried Chicken,0.0,2,0,7,0,30,1.0
2025-07-04,Fried Chicken,0.0,4,0,7,0,31,0.0
2025-07-05,Fried Chicken,0.0,5,1,7,0,32,0.0
2025-07-06,Fried Chicken,0.0,6,1,7,0,33,0.0
2025-07-07,Fried Chicken,0.0,0,0,7,0,34,0.0
2025-07-08,Fried Chicken,3.0,1,0,7,0,35,1.0
2025-07-09,Fried Chicken,3.0,2,0,7,0,36,2.0
2025-07-11,Fried Chicken,0.0,4,0,7,0,37,2.0
2025-07-12,Fried Chicken,0.0,5,1,7,0,38,1.0
2025-07-13,Fried Chicken,0.0,6,1,7,0,39,0.0
2025-07-14,Fried Chicken,0.0,0,0,7,0,40,0.0
2025-07-15,Fried Chicken,0.0,1,0,7,0,41,0.0
2025-07-16,Fried Chicken,5.0,2,0,7,0,42,2.0
2025-07-18,Fried Chicken,1.0,4,0,7,0,43,2.0
2025-07-19,Fried Chicken,5.0,5,1,7,0,44,4.0
2025-07-20,Fried Chicken,3.0,6,1,7,0,45,3.0
2025-07-21,Fried Chicken,0.0,0,0,7,0,46,3.0
2025-07-22,Fried Chicken,0.0,1,0,7,0,47,1.0
2025-07-23,Fried Chicken,0.0,2,0,7,0,48,0.0
2025-07-25,Fried Chicken,5.0,4,0,7,0,49,2.0
2025-07-26,Fried Chicken,0.0,5,1,7,0,50,2.0
2025-07-27,Fried Chicken,0.0,6,1,7,0,51,2.0
2025-07-28,Fried Chicken,0.0,0,0,7,0,52,0.0
2025-07-29,Fried Chicken,0.0,1,0,7,0,53,0.0
2025-07-30,Fried Chicken,0.0,2,0,7,0,54,0.0
2025-08-01,Fried Chicken,3.0,4,0,8,0,55,1.0
2025-08-02,Fried Chicken,0.0,5,1,8,0,56,1.0
2025-08-03,Fried Chicken,0.0,6,1,8,0,57,1.0
2025-08-04,Fried Chicken,0.0,0,0,8,0,58,0.0
2025-08-05,Fried Chicken,0.0,1,0,8,0,59,0.0
2025-08-06,Fried Chicken,0.0,2,0,8,0,60,0.0
2025-08-08,Fried Chicken,0.0,4,0,8,0,61,0.0
2025-08-09,Fried Chicken,4.0,5,1,8,0,62,1.0
2025-08-10,Fried Chicken,0.0,6,1,8,0,63,1.0
2025-08-11,Fried Chicken,0.0,0,0,8,0,64,1.0
2025-08-12,Fried Chicken,0.0,1,0,8,0,65,0.0
2025-08-13,Fried Chicken,2.0,2,0,8,0,66,1.0
2025-08-13,Fried Chicken,2.0,2,0,8,0,67,1.0
2025-08-15,Fried Chicken,0.0,4,0,8,0,68,1.0
2025-08-16,Fried Chicken,3.0,5,1,8,0,69,2.0
2025-08-17,Fried Chicken,0.0,6,1,8,0,70,1.0
2025-08-18,Fried Chicken,4.0,0,0,8,0,71,2.0
2025-08-18,Fried Chicken,4.0,0,0,8,0,72,3.0
2025-08-19,Fried Chicken,0.0,1,0,8,0,73,3.0
2025-08-20,Fried Chicken,0.0,2,0,8,0,74,1.0
2025-08-22,Fried Chicken,0.0,4,0,8,0,75,0.0
2025-08-23,Fried Chicken,6.0,5,1,8,0,76,2.0
2025-08-24,Fried Chicken,0.0,6,1,8,0,77,2.0
2025-08-25,Fried Chicken,0.0,0,0,8,1,78,2.0
2025-08-26,Fried Chicken,0.0,1,0,8,0,79,0.0
2025-08-27,Fried Chicken,5.0,2,0,8,0,80,2.0
2025-08-29,Fried Chicken,0.0,4,0,8,0,81,2.0
2025-08-30,Fried Chicken,0.0,5,1,8,0,82,2.0
2025-08-31,Fried Chicken,0.0,6,1,8,0,83,0.0
2025-09-01,Fried Chicken,0.0,0,0,9,0,84,0.0
2025-09-02,Fried Chicken,0.0,1,0,9,0,85,0.0
2025-09-03,Fried Chicken,0.0,2,0,9,0,86,0.0
2025-09-05,Fried Chicken,0.0,4,0,9,0,87,0.0
2025-09-06,Fried Chicken,0.0,5,1,9,0,88,0.0
2025-09-07,Fried Chicken,0.0,6,1,9,0,89,0.0
2025-09-08,Fried Chicken,0.0,0,0,9,0,90,0.0
2025-09-09,Fried Chicken,0.0,1,0,9,0,91,0.0
2025-09-10,Fried Chicken,0.0,2,0,9,0,92,0.0
2025-09-12,Fried Chicken,0.0,4,0,9,0,93,0.0
2025-09-13,Fried Chicken,0.0,5,1,9,0,94,0.0
